name,time,bandwidth,throughput,traffic
kpi_tcp,1563353425000000000,9.89128e+07,111280128,tcp_100M
kpi_tcp,1563353414000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563353405000000000,4.1193e+08,463429760,tcp_1000M
kpi_tcp,1563353394000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563353385000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563353375000000000,9.89125e+07,111280128,tcp_100M
kpi_tcp,1563353365000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563353355000000000,4.15593e+08,467548002,tcp_1000M
kpi_tcp,1563353345000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563353335000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563353326000000000,9.89128e+07,111280128,tcp_100M
kpi_tcp,1563353315000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563353306000000000,3.8833e+08,436878854,tcp_1000M
kpi_tcp,1563353295000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563353286000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563353276000000000,9.90299e+07,111411200,tcp_100M
kpi_tcp,1563353266000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563353256000000000,3.58052e+08,402815804,tcp_1000M
kpi_tcp,1563353246000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563353236000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563353227000000000,9.89127e+07,111280128,tcp_100M
kpi_tcp,1563353216000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563353206000000000,3.78711e+08,426056156,tcp_1000M
kpi_tcp,1563353196000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563353186000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563353177000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563353166000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563353157000000000,3.66127e+08,411897992,tcp_1000M
kpi_tcp,1563353146000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563353137000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563353127000000000,9.89137e+07,111280128,tcp_100M
kpi_tcp,1563353117000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563353107000000000,4.1727e+08,469435272,tcp_1000M
kpi_tcp,1563353097000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563353087000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563353078000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563353067000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563353058000000000,4.1255e+08,464124476,tcp_1000M
kpi_tcp,1563353047000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563353038000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563353028000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563353018000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563353008000000000,4.19398e+08,471830252,tcp_1000M
kpi_tcp,1563352998000000000,1.48789e+08,185991168,tcp_150M
kpi_tcp,1563352988000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563352979000000000,9.89128e+07,111280128,tcp_100M
kpi_tcp,1563352968000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352959000000000,4.0942e+08,460610194,tcp_1000M
kpi_tcp,1563352948000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563352939000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352929000000000,9.90297e+07,111411200,tcp_100M
kpi_tcp,1563352918000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563352909000000000,3.94396e+08,443700238,tcp_1000M
kpi_tcp,1563352898000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563352889000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352879000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563352869000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352859000000000,3.86963e+08,435339656,tcp_1000M
kpi_tcp,1563352849000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563352839000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563352830000000000,9.89108e+07,111280128,tcp_100M
kpi_tcp,1563352819000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563352810000000000,4.18835e+08,471195728,tcp_1000M
kpi_tcp,1563352799000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563352790000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352780000000000,9.89129e+07,111280128,tcp_100M
kpi_tcp,1563352770000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352760000000000,3.67809e+08,413792282,tcp_1000M
kpi_tcp,1563352750000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563352740000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352731000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563352720000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563352711000000000,4.12131e+08,463653350,tcp_1000M
kpi_tcp,1563352700000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563352691000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352681000000000,9.89123e+07,111280128,tcp_100M
kpi_tcp,1563352671000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352661000000000,4.09631e+08,460845778,tcp_1000M
kpi_tcp,1563352651000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563352641000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352632000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563352621000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352611000000000,4.06476e+08,457292450,tcp_1000M
kpi_tcp,1563352601000000000,1.48789e+08,185991168,tcp_150M
kpi_tcp,1563352592000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352582000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563352571000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563352562000000000,3.7101e+08,417390810,tcp_1000M
kpi_tcp,1563352551000000000,1.48999e+08,186253312,tcp_150M
kpi_tcp,1563352542000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352532000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563352522000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352512000000000,4.28962e+08,482591602,tcp_1000M
kpi_tcp,1563352502000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563352492000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563352483000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563352472000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352463000000000,4.15802e+08,467789020,tcp_1000M
kpi_tcp,1563352452000000000,1.48894e+08,186122240,tcp_150M
kpi_tcp,1563352443000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352433000000000,9.8913e+07,111280128,tcp_100M
kpi_tcp,1563352422000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563352413000000000,4.07236e+08,458146628,tcp_1000M
kpi_tcp,1563352403000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563352393000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352383000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563352373000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352363000000000,4.1721e+08,469370650,tcp_1000M
kpi_tcp,1563352353000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563352343000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352334000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563352323000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352314000000000,4.23379e+08,476307506,tcp_1000M
kpi_tcp,1563352303000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563352294000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352284000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563352274000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352264000000000,4.25983e+08,479236272,tcp_1000M
kpi_tcp,1563352254000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563352244000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352235000000000,9.8913e+07,111280128,tcp_100M
kpi_tcp,1563352224000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352215000000000,4.23198e+08,476102540,tcp_1000M
kpi_tcp,1563352204000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563352195000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352185000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563352175000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352165000000000,4.09199e+08,460354690,tcp_1000M
kpi_tcp,1563352155000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563352145000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352136000000000,9.89135e+07,111280128,tcp_100M
kpi_tcp,1563352125000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352116000000000,4.14527e+08,466349554,tcp_1000M
kpi_tcp,1563352105000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563352096000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563352086000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563352076000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563352066000000000,4.21865e+08,474603884,tcp_1000M
kpi_tcp,1563352056000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563352046000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563352037000000000,9.9029e+07,111411200,tcp_100M
kpi_tcp,1563352026000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563352017000000000,4.29732e+08,483455204,tcp_1000M
kpi_tcp,1563352006000000000,1.48578e+08,185729024,tcp_150M
kpi_tcp,1563351997000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351987000000000,9.89136e+07,111280128,tcp_100M
kpi_tcp,1563351977000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351967000000000,4.21797e+08,474527232,tcp_1000M
kpi_tcp,1563351957000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351947000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351938000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563351927000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563351918000000000,4.0964e+08,460851180,tcp_1000M
kpi_tcp,1563351907000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563351898000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563351888000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563351878000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351868000000000,4.20017e+08,472533446,tcp_1000M
kpi_tcp,1563351858000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351848000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563351839000000000,9.89135e+07,111280128,tcp_100M
kpi_tcp,1563351828000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563351818000000000,4.11261e+08,462680024,tcp_1000M
kpi_tcp,1563351808000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351799000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351789000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563351778000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351769000000000,4.21552e+08,474252290,tcp_1000M
kpi_tcp,1563351759000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351749000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351739000000000,9.8913e+07,111280128,tcp_100M
kpi_tcp,1563351729000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563351719000000000,4.2105e+08,473686796,tcp_1000M
kpi_tcp,1563351709000000000,1.48894e+08,186122240,tcp_150M
kpi_tcp,1563351699000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563351690000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563351679000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351670000000000,4.18405e+08,470713250,tcp_1000M
kpi_tcp,1563351659000000000,1.48893e+08,186122240,tcp_150M
kpi_tcp,1563351650000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351640000000000,9.89129e+07,111280128,tcp_100M
kpi_tcp,1563351630000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351620000000000,4.0398e+08,454483110,tcp_1000M
kpi_tcp,1563351610000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351600000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351591000000000,9.89135e+07,111280128,tcp_100M
kpi_tcp,1563351580000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563351571000000000,3.92853e+08,441966568,tcp_1000M
kpi_tcp,1563351560000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351551000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351541000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563351531000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351521000000000,4.02625e+08,452958334,tcp_1000M
kpi_tcp,1563351511000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351501000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563351492000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563351481000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563351472000000000,4.21716e+08,474440318,tcp_1000M
kpi_tcp,1563351461000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351452000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351442000000000,9.89128e+07,111280128,tcp_100M
kpi_tcp,1563351432000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351422000000000,4.21756e+08,474478810,tcp_1000M
kpi_tcp,1563351412000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563351402000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351393000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563351382000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351372000000000,4.21853e+08,474591354,tcp_1000M
kpi_tcp,1563351362000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563351352000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351343000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563351332000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563351323000000000,4.18417e+08,470725832,tcp_1000M
kpi_tcp,1563351312000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351303000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351293000000000,9.90295e+07,111411200,tcp_100M
kpi_tcp,1563351283000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563351273000000000,4.22724e+08,475572334,tcp_1000M
kpi_tcp,1563351263000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563351253000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351244000000000,9.903e+07,111411200,tcp_100M
kpi_tcp,1563351233000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351224000000000,4.11405e+08,462835520,tcp_1000M
kpi_tcp,1563351213000000000,1.48789e+08,185991168,tcp_150M
kpi_tcp,1563351204000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351194000000000,9.8913e+07,111280128,tcp_100M
kpi_tcp,1563351184000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563351174000000000,4.08043e+08,459054738,tcp_1000M
kpi_tcp,1563351164000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563351154000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351145000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563351134000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563351125000000000,4.27153e+08,480554362,tcp_1000M
kpi_tcp,1563351114000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563351105000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351095000000000,9.90298e+07,111411200,tcp_100M
kpi_tcp,1563351085000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563351075000000000,4.2376e+08,476737232,tcp_1000M
kpi_tcp,1563351065000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563351055000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563351046000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563351035000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563351026000000000,4.00809e+08,450914774,tcp_1000M
kpi_tcp,1563351015000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563351006000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350996000000000,9.89127e+07,111280128,tcp_100M
kpi_tcp,1563350986000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563350976000000000,4.17009e+08,469143092,tcp_1000M
kpi_tcp,1563350966000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563350956000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350947000000000,9.8913e+07,111280128,tcp_100M
kpi_tcp,1563350936000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563350927000000000,4.12538e+08,464111894,tcp_1000M
kpi_tcp,1563350916000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563350907000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350897000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563350887000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563350877000000000,4.30036e+08,483798056,tcp_1000M
kpi_tcp,1563350867000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563350857000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350848000000000,9.89125e+07,111280128,tcp_100M
kpi_tcp,1563350837000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563350827000000000,4.31796e+08,485776688,tcp_1000M
kpi_tcp,1563350817000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563350807000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350798000000000,9.90296e+07,111411200,tcp_100M
kpi_tcp,1563350787000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563350778000000000,4.25012e+08,478146030,tcp_1000M
kpi_tcp,1563350767000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563350758000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350748000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563350738000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563350728000000000,4.09917e+08,461164278,tcp_1000M
kpi_tcp,1563350718000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563350708000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350699000000000,9.89129e+07,111280128,tcp_100M
kpi_tcp,1563350688000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563350679000000000,4.16666e+08,468756050,tcp_1000M
kpi_tcp,1563350668000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563350659000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350649000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563350638000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563350629000000000,4.213e+08,473969170,tcp_1000M
kpi_tcp,1563350618000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563350609000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350599000000000,9.89135e+07,111280128,tcp_100M
kpi_tcp,1563350589000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563350579000000000,4.16642e+08,468728090,tcp_1000M
kpi_tcp,1563350569000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563350559000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563350550000000000,9.89125e+07,111280128,tcp_100M
kpi_tcp,1563350539000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563350530000000000,4.29634e+08,483345030,tcp_1000M
kpi_tcp,1563350519000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563350510000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350500000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563350490000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563350480000000000,4.21163e+08,473812616,tcp_1000M
kpi_tcp,1563350470000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563350460000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350451000000000,9.89126e+07,111280128,tcp_100M
kpi_tcp,1563350440000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563350430000000000,4.10902e+08,462272126,tcp_1000M
kpi_tcp,1563350420000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563350410000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350401000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563350390000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563350381000000000,4.18779e+08,471137854,tcp_1000M
kpi_tcp,1563350370000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563350361000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563350351000000000,9.89127e+07,111280128,tcp_100M
kpi_tcp,1563350341000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563350331000000000,4.17624e+08,469832510,tcp_1000M
kpi_tcp,1563350321000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563350311000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350302000000000,9.89128e+07,111280128,tcp_100M
kpi_tcp,1563350291000000000,1.48891e+07,18612224,tcp_15M
kpi_tcp,1563350282000000000,4.28826e+08,482435138,tcp_1000M
kpi_tcp,1563350271000000000,1.48788e+08,185991168,tcp_150M
kpi_tcp,1563350262000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350252000000000,9.89129e+07,111280128,tcp_100M
kpi_tcp,1563350242000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563350232000000000,4.17655e+08,469868858,tcp_1000M
kpi_tcp,1563350222000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563350212000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350203000000000,9.89127e+07,111280128,tcp_100M
kpi_tcp,1563350192000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563350183000000000,4.28145e+08,481667514,tcp_1000M
kpi_tcp,1563350172000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563350163000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563350153000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563350143000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563350133000000000,4.17252e+08,469414688,tcp_1000M
kpi_tcp,1563350122000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563350113000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350104000000000,9.89119e+07,111280128,tcp_100M
kpi_tcp,1563350093000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563350083000000000,4.19836e+08,472324644,tcp_1000M
kpi_tcp,1563350073000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563350063000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350054000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563350043000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563350034000000000,3.85564e+08,433765230,tcp_1000M
kpi_tcp,1563350023000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563350014000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563350004000000000,9.89128e+07,111280128,tcp_100M
kpi_tcp,1563349994000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563349984000000000,4.19371e+08,471800684,tcp_1000M
kpi_tcp,1563349974000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563349964000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563349955000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563349944000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563349935000000000,4.26789e+08,480144138,tcp_1000M
kpi_tcp,1563349924000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563349915000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563349905000000000,9.90293e+07,111411200,tcp_100M
kpi_tcp,1563349895000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563349885000000000,4.32339e+08,486389024,tcp_1000M
kpi_tcp,1563349875000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563349865000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563349856000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563349845000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563349836000000000,4.23508e+08,476453438,tcp_1000M
kpi_tcp,1563349825000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563349816000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563349806000000000,9.90296e+07,111411200,tcp_100M
kpi_tcp,1563349796000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563349786000000000,4.19024e+08,471415716,tcp_1000M
kpi_tcp,1563349776000000000,1.49e+08,186253312,tcp_150M
kpi_tcp,1563349766000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563349757000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563349746000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563349736000000000,4.16016e+08,468024896,tcp_1000M
kpi_tcp,1563349726000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563349716000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563349707000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563349696000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563349687000000000,4.25956e+08,479206478,tcp_1000M
kpi_tcp,1563349676000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563349667000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563349657000000000,9.89124e+07,111280128,tcp_100M
kpi_tcp,1563349647000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563349637000000000,4.17287e+08,469455328,tcp_1000M
kpi_tcp,1563349627000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563349617000000000,1.04856e+06,1179648,tcp_5M
kpi_tcp,1563349608000000000,9.8913e+07,111280128,tcp_100M
kpi_tcp,1563349597000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563349588000000000,4.17021e+08,469158768,tcp_1000M
kpi_tcp,1563349577000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563349568000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563349558000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563349548000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563349538000000000,4.17701e+08,469922614,tcp_1000M
kpi_tcp,1563349528000000000,1.48789e+08,185991168,tcp_150M
kpi_tcp,1563349518000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563349509000000000,9.89054e+07,111280128,tcp_100M
kpi_tcp,1563349498000000000,1.48894e+07,18612224,tcp_15M
